5.62341e+06    2.28458    2.28458     2.2879     2.2879     2.2879     2.2879
5.82103e+06    2.24665    2.24665    2.24992    2.24992    2.24992    2.24992
6.0256e+06    2.20893    2.20893    2.21214    2.21214    2.21214    2.21214
6.23735e+06    2.17185    2.17185    2.17501    2.17501    2.17501    2.17501
6.45654e+06    2.13541    2.13541    2.13852    2.13852    2.13852    2.13852
6.68344e+06    2.09932    2.09932    2.10237    2.10237    2.10237    2.10237
6.91831e+06    2.06384    2.06385    2.06685    2.06685    2.06685    2.06685
7.16143e+06     2.0288    2.02881    2.03176    2.03176    2.03176    2.03176
7.4131e+06    1.99436    1.99437    1.99726    1.99726    1.99726    1.99726
7.67361e+06     1.9604     1.9604    1.96325    1.96325    1.96325    1.96325
7.94328e+06    1.92701    1.92701    1.92981    1.92981    1.92981    1.92981
8.22243e+06    1.89413    1.89413    1.89689    1.89689    1.89689    1.89689
8.51138e+06    1.86182    1.86182    1.86452    1.86452    1.86452    1.86452
8.81049e+06    1.83001    1.83002    1.83267    1.83267    1.83267    1.83267
9.12011e+06    1.79873    1.79873    1.80134    1.80134    1.80134    1.80134
9.44061e+06    1.76797    1.76798    1.77054    1.77054    1.77054    1.77054
9.77237e+06    1.73773    1.73774    1.74026    1.74026    1.74026    1.74026
1.01158e+07      1.708      1.708    1.71048    1.71048    1.71048    1.71048
1.04713e+07    1.67877    1.67877    1.68121    1.68121    1.68121    1.68121
1.08393e+07    1.65004    1.65004    1.65243    1.65243    1.65243    1.65243
1.12202e+07    1.62179     1.6218    1.62415    1.62415    1.62415    1.62415
1.16145e+07    1.59403    1.59403    1.59635    1.59635    1.59635    1.59635
1.20226e+07    1.56674    1.56675    1.56902    1.56902    1.56902    1.56902
1.24451e+07    1.53992    1.53992    1.54216    1.54216    1.54216    1.54216
1.28825e+07    1.51356    1.51356    1.51575    1.51575    1.51575    1.51575
1.33352e+07    1.48765    1.48765     1.4898     1.4898     1.4898     1.4898
1.38038e+07    1.46218    1.46218     1.4643     1.4643     1.4643     1.4643
1.42889e+07    1.43714    1.43714    1.43922    1.43922    1.43922    1.43922
1.47911e+07    1.41254    1.41254    1.41458    1.41458    1.41458    1.41458
1.53109e+07    1.38835    1.38835    1.39036    1.39036    1.39036    1.39036
1.58489e+07    1.36458    1.36458    1.36656    1.36656    1.36656    1.36656
1.64059e+07    1.34122    1.34122    1.34316    1.34316    1.34316    1.34316
1.69824e+07    1.31826    1.31826    1.32016    1.32016    1.32016    1.32016
1.75792e+07    1.29569    1.29569    1.29756    1.29756    1.29756    1.29756
1.8197e+07     1.2735     1.2735    1.27534    1.27534    1.27534    1.27534
1.88365e+07     1.2517     1.2517    1.25351    1.25351    1.25351    1.25351
1.94984e+07    1.23027    1.23027    1.23204    1.23204    1.23204    1.23204
2.01837e+07    1.20921    1.20921    1.21092    1.21092    1.21092    1.21092
2.0893e+07     1.1885     1.1885    1.19009    1.19009    1.19009    1.19009
2.16272e+07    1.16815    1.16815    1.16957    1.16957    1.16957    1.16957
2.23872e+07    1.14815    1.14815    1.14941    1.14941    1.14941    1.14941
2.31739e+07     1.1285     1.1285    1.12959    1.12959    1.12959    1.12959
2.39883e+07    1.10917    1.10918    1.11011    1.11011    1.11011    1.11011
2.48313e+07    1.09018    1.09018    1.09096    1.09096    1.09096    1.09096
2.5704e+07    1.07152    1.07152    1.07214    1.07214    1.07214    1.07214
2.66073e+07    1.05317    1.05317    1.05364    1.05364    1.05364    1.05364
2.75423e+07    1.03514    1.03514    1.03545    1.03545    1.03545    1.03545
2.85102e+07    1.01742    1.01742    1.01757    1.01757    1.01757    1.01757
2.95121e+07          1          1          1          1          1          1
3.05492e+07   0.982879   0.982879   0.982726   0.982726   0.982726   0.982726
3.16228e+07   0.966051   0.966051   0.965746   0.965746   0.965746   0.965746
3.27341e+07   0.949511   0.949511   0.949055   0.949055   0.949055   0.949055
3.38844e+07   0.933254   0.933254   0.932648   0.932648   0.932648   0.932648
3.50752e+07   0.917276   0.917276   0.916519   0.916519   0.916519   0.916519
3.63078e+07   0.901571   0.901571   0.900666   0.900666   0.900666   0.900666
3.75837e+07   0.886135   0.886135   0.885081   0.885081   0.885081   0.885081
3.89045e+07   0.870964   0.870963   0.869762   0.869762   0.869762   0.869762
4.02717e+07   0.856052   0.856051   0.854703   0.854703   0.854703   0.854703
4.16869e+07   0.841395   0.841395     0.8399     0.8399     0.8399     0.8399
4.31519e+07    0.82699   0.826989   0.825348   0.825348   0.825348   0.825348
4.46684e+07   0.812831    0.81283   0.811044   0.811044   0.811044   0.811044
4.62381e+07   0.798914   0.798913   0.796983   0.796983   0.796983   0.796983
4.7863e+07   0.785236   0.785235    0.78316    0.78316    0.78316    0.78316
4.9545e+07   0.771792   0.771791   0.769572   0.769572   0.769572   0.769572
5.12861e+07   0.758578   0.758577   0.756214   0.756214   0.756214   0.756214
5.30884e+07    0.74559   0.745589   0.743083   0.743083   0.743083   0.743083
5.49541e+07   0.732825   0.732824   0.730175   0.730175   0.730175   0.730175
5.68853e+07   0.720278   0.720277   0.717485   0.717485   0.717485   0.717485
5.88844e+07   0.707946   0.707945   0.705011   0.705011   0.705011   0.705011
6.09537e+07   0.695825   0.695824   0.692748   0.692748   0.692748   0.692748
6.30957e+07   0.683912   0.683911   0.680693   0.680693   0.680693   0.680693
6.53131e+07   0.672202   0.672202   0.668841   0.668841   0.668841   0.668841
6.76083e+07   0.660693   0.660693   0.657191   0.657191   0.657191   0.657191
6.99842e+07   0.649382   0.649381   0.645738   0.645738   0.645738   0.645738
7.24436e+07   0.638263   0.638263   0.634478   0.634478   0.634478   0.634478
7.49894e+07   0.627336   0.627335   0.623409   0.623409   0.623409   0.623409
7.76247e+07   0.616595   0.616594   0.612527   0.612527   0.612527   0.612527
8.03526e+07   0.606038   0.606037   0.601829   0.601829   0.601829   0.601829
8.31764e+07   0.595662   0.595661   0.591312   0.591312   0.591312   0.591312
8.60994e+07   0.585464   0.585463   0.580972   0.580972   0.580972   0.580972
8.91251e+07    0.57544   0.575439   0.570807   0.570807   0.570807   0.570807
9.22571e+07   0.565588   0.565587   0.560813   0.560813   0.560813   0.560813
9.54993e+07   0.555904   0.555903   0.550988   0.550988   0.550988   0.550988
9.88553e+07   0.546387   0.546385   0.541328   0.541328   0.541328   0.541328
1.02329e+08   0.537032   0.537031   0.531832   0.531832   0.531832   0.531832
1.05925e+08   0.527837   0.527836   0.522495   0.522495   0.522495   0.522495
1.09648e+08     0.5188   0.518799   0.513315   0.513315   0.513315   0.513315
1.13501e+08   0.509918   0.509916    0.50429    0.50429    0.50429    0.50429
1.1749e+08   0.501187   0.501186   0.495417   0.495417   0.495417   0.495417
1.21619e+08   0.492606   0.492605   0.486693   0.486693   0.486693   0.486693
1.25893e+08   0.484172   0.484171   0.478115   0.478115   0.478115   0.478115
1.30317e+08   0.475883   0.475882   0.469682   0.469682   0.469682   0.469682
1.34896e+08   0.467735   0.467734   0.461389   0.461389   0.461389   0.461389
1.39637e+08   0.459727   0.459726   0.453236   0.453236   0.453236   0.453236
1.44544e+08   0.451856   0.451855    0.44522    0.44522    0.44522    0.44522
1.49624e+08    0.44412   0.444118   0.437338   0.437338   0.437338   0.437338
1.54882e+08   0.436516   0.436514   0.429588   0.429588   0.429588   0.429588
1.60325e+08   0.429042   0.429041   0.421968   0.421968   0.421968   0.421968
1.65959e+08   0.421697   0.421695   0.414475   0.414475   0.414475   0.414475
1.71791e+08   0.414477   0.414475   0.407107   0.407107   0.407107   0.407107
1.77828e+08    0.40738   0.407379   0.399862   0.399862   0.399862   0.399862
1.84077e+08   0.400405   0.400404   0.392738   0.392738   0.392738   0.392738
1.90546e+08    0.39355   0.393549   0.385733   0.385733   0.385733   0.385733
1.97242e+08   0.386812   0.386811   0.378845   0.378845   0.378845   0.378845
2.04174e+08   0.380189   0.380188   0.372074   0.372074   0.372074   0.372074
2.11349e+08    0.37368   0.373679   0.365423   0.365423   0.365423   0.365423
2.18776e+08   0.367282   0.367281   0.358888   0.358888   0.358888   0.358888
2.26464e+08   0.360994   0.360992   0.352465   0.352465   0.352465   0.352465
2.34423e+08   0.354813   0.354812   0.346152   0.346152   0.346152   0.346152
2.42661e+08   0.348739   0.348737   0.339947   0.339947   0.339947   0.339947
2.51189e+08   0.342768   0.342766   0.333848   0.333848   0.333848   0.333848
2.60016e+08   0.336899   0.336898   0.327854   0.327854   0.327854   0.327854
2.69153e+08   0.331131   0.331129   0.321962   0.321962   0.321962   0.321962
2.78612e+08   0.325462    0.32546   0.316171   0.316171   0.316171   0.316171
2.88403e+08    0.31989   0.319888   0.310479   0.310479   0.310479   0.310479
2.98538e+08   0.314413   0.314411   0.304882   0.304882   0.304882   0.304882
3.0903e+08    0.30903   0.309028   0.299371   0.299371   0.299371   0.299371
3.1989e+08   0.303739   0.303737    0.29392    0.29392    0.29392    0.29392
3.31131e+08   0.298538   0.298537   0.288545   0.288545   0.288545   0.288545
3.42768e+08   0.293427   0.293425   0.283263   0.283263   0.283263   0.283263
3.54813e+08   0.288403   0.288401   0.278071   0.278071   0.278071   0.278071
3.67282e+08   0.283465   0.283464   0.272968   0.272968   0.272968   0.272968
3.80189e+08   0.278612    0.27861   0.267952   0.267952   0.267952   0.267952
3.9355e+08   0.273842    0.27384   0.263022   0.263022   0.263022   0.263022
4.0738e+08   0.269153   0.269152   0.258176   0.258176   0.258176   0.258176
4.21697e+08   0.264545   0.264543   0.253414   0.253414   0.253414   0.253414
4.36516e+08   0.260016   0.260014   0.248733   0.248733   0.248733   0.248733
4.51856e+08   0.255564   0.255562   0.244132   0.244132   0.244132   0.244132
4.67735e+08   0.251189   0.251187    0.23961    0.23961    0.23961    0.23961
4.84172e+08   0.246888   0.246886   0.235165   0.235165   0.235165   0.235165
5.01187e+08   0.242661   0.242659   0.230794   0.230794   0.230794   0.230794
 5.188e+08   0.238506   0.238504   0.226493   0.226493   0.226493   0.226493
5.37032e+08   0.234423   0.234421   0.222242   0.222242   0.222242   0.222242
5.55904e+08   0.230409   0.230407   0.218053   0.218053   0.218053   0.218053
5.7544e+08   0.226464   0.226462   0.213936   0.213936   0.213936   0.213936
5.95662e+08   0.222587   0.222584    0.20989    0.20989    0.20989    0.20989
6.16595e+08   0.218776   0.218763   0.205912   0.205912   0.205912   0.205912
6.38263e+08    0.21503   0.214993   0.202003   0.202003   0.202003   0.202003
6.60693e+08   0.211349   0.211287   0.198161   0.198161   0.198161   0.198161
6.83912e+08    0.20773   0.207645   0.194383   0.194383   0.194383   0.194383
7.07946e+08   0.204174   0.204064   0.190665   0.190665   0.190665   0.190665
7.32825e+08   0.200678   0.200544   0.186994   0.186994   0.186994   0.186994
7.58578e+08   0.197242   0.197085   0.183378   0.183378   0.183378   0.183378
7.85236e+08   0.193865   0.193684   0.179824   0.179824   0.179824   0.179824
8.12831e+08   0.190546   0.190341   0.176331   0.176331   0.176331   0.176331
8.41395e+08   0.187284   0.187055   0.172897   0.172897   0.172897   0.172897
8.70964e+08   0.184077   0.183825   0.169523   0.169523   0.169523   0.169523
9.01571e+08   0.180926   0.180651   0.166205   0.166205   0.166205   0.166205
9.33254e+08   0.177828    0.17753    0.16294    0.16294    0.16294    0.16294
9.66051e+08   0.174783   0.174462   0.159718   0.159718   0.159718   0.159718
     1e+09   0.171791   0.171446   0.156545   0.156545   0.156545   0.156545
1.03514e+09    0.16885   0.168482   0.153425   0.153425   0.153425   0.153425
1.07152e+09   0.165939   0.165568   0.150359   0.150359   0.150359   0.150359
1.10917e+09   0.163079   0.162704   0.147342   0.147342   0.147342   0.147342
1.14815e+09   0.160267   0.159888   0.144366   0.144366   0.144366   0.144366
1.1885e+09   0.157503    0.15712   0.141436   0.141436   0.141436   0.141436
1.23027e+09   0.154786     0.1544   0.138556   0.138556   0.138556   0.138556
1.2735e+09   0.152116   0.151725   0.135725   0.135725   0.135725   0.135725
1.31826e+09   0.149491   0.149096    0.13294    0.13294    0.13294    0.13294
1.36458e+09    0.14691   0.146512   0.130193   0.130193   0.130193   0.130193
1.41254e+09   0.144374   0.143971   0.127489   0.127489   0.127489   0.127489
1.46218e+09   0.141881   0.141474    0.12483    0.12483    0.12483    0.12483
1.51356e+09    0.13943   0.139019   0.122216   0.122216   0.122216   0.122216
1.56675e+09   0.137021   0.136605   0.119638   0.119638   0.119638   0.119638
1.62181e+09   0.134653   0.134233     0.1171     0.1171     0.1171     0.1171
1.6788e+09   0.132325   0.131901   0.114606   0.114606   0.114606   0.114606
1.7378e+09   0.130037   0.129608   0.112152   0.112152   0.112152   0.112152
1.79887e+09   0.127787   0.127354   0.109734   0.109734   0.109734   0.109734
1.86209e+09   0.125576   0.125139   0.107354   0.107354   0.107354   0.107354
1.92752e+09   0.123403   0.122961   0.105013   0.105013   0.105013   0.105013
1.99526e+09   0.121266   0.120819   0.102706   0.102706   0.102706   0.102706
2.06538e+09   0.119166   0.118714   0.100436   0.100436   0.100436   0.100436
2.13796e+09   0.117102   0.116645  0.0982052  0.0982052  0.0982052  0.0982052
2.21309e+09   0.115072   0.114611  0.0960117  0.0960117  0.0960117  0.0960117
2.29087e+09   0.113077   0.112611  0.0938532  0.0938532  0.0938532  0.0938532
2.37137e+09   0.111116   0.110645  0.0917223  0.0917223  0.0917223  0.0917223
2.45471e+09   0.109188   0.108712  0.0896234  0.0896234  0.0896234  0.0896234
2.54097e+09   0.107293   0.106811  0.0875599  0.0875599  0.0875599  0.0875599
2.63027e+09    0.10543   0.104943    0.08553    0.08553    0.08553    0.08553
2.7227e+09   0.103599   0.103107  0.0835276  0.0835276  0.0835276  0.0835276
2.81838e+09   0.101798   0.101301  0.0815561  0.0815561  0.0815561  0.0815561
2.91743e+09   0.100028  0.0995257  0.0796183  0.0796183  0.0796183  0.0796183
3.01995e+09  0.0982887  0.0977803  0.0777133  0.0777133  0.0777133  0.0777133
3.12608e+09  0.0965783  0.0960644  0.0758395  0.0758395  0.0758395  0.0758395
3.23594e+09  0.0948969  0.0943774  0.0739922  0.0739922  0.0739922  0.0739922
3.34965e+09   0.093244  0.0927188  0.0721737  0.0721737  0.0721737  0.0721737
3.46737e+09   0.091619  0.0910881  0.0703852  0.0703852  0.0703852  0.0703852
3.58922e+09  0.0900215  0.0894848  0.0686231  0.0686231  0.0686231  0.0686231
3.71535e+09  0.0884511  0.0879085  0.0668891  0.0668891  0.0668891  0.0668891
3.84592e+09  0.0869072  0.0863586  0.0651839  0.0651839  0.0651839  0.0651839
3.98107e+09  0.0853894  0.0848347  0.0635047  0.0635047  0.0635047  0.0635047
4.12098e+09  0.0838972  0.0833364  0.0618527  0.0618527  0.0618527  0.0618527
4.2658e+09  0.0824302  0.0818633  0.0602284  0.0602284  0.0602284  0.0602284
4.4157e+09   0.080988  0.0804148  0.0586296  0.0586296  0.0586296  0.0586296
4.57088e+09  0.0795701  0.0789906  0.0570571  0.0570571  0.0570571  0.0570571
4.73151e+09  0.0781762  0.0775902  0.0555111  0.0555111  0.0555111  0.0555111
4.89779e+09  0.0768057  0.0762132  0.0539899  0.0539899  0.0539899  0.0539899
5.06991e+09  0.0754583  0.0748593  0.0524939  0.0524939  0.0524939  0.0524939
5.24807e+09  0.0741336  0.0735279  0.0510226  0.0510226  0.0510226  0.0510226
5.4325e+09  0.0728313  0.0722188  0.0495761  0.0495761  0.0495761  0.0495761
5.62341e+09  0.0715508  0.0709315  0.0481542  0.0481542  0.0481542  0.0481542
5.82103e+09  0.0702919  0.0696657  0.0467564  0.0467564  0.0467564  0.0467564
6.0256e+09  0.0690541  0.0684211  0.0453823  0.0453823  0.0453823  0.0453823
6.23735e+09  0.0678371   0.067198  0.0440319  0.0440319  0.0440319  0.0440319
6.45654e+09  0.0666406  0.0659968  0.0427046  0.0427046  0.0427046  0.0427046
6.68344e+09  0.0654642  0.0648162  0.0414001  0.0414001  0.0414001  0.0414001
6.91831e+09  0.0643074  0.0636558  0.0401183  0.0401183  0.0401183  0.0401183
7.16143e+09  0.0631701  0.0625152  0.0388599  0.0388599  0.0388599  0.0388599
7.4131e+09  0.0620518  0.0613942  0.0376285  0.0376285  0.0376285  0.0376285
7.67361e+09  0.0609522  0.0602924  0.0364207  0.0364207  0.0364207  0.0364207
7.94328e+09  0.0598711  0.0592095  0.0352337  0.0352337  0.0352337  0.0352337
8.22243e+09   0.058808  0.0581451  0.0340669  0.0340669  0.0340669  0.0340669
8.51138e+09  0.0577626  0.0570989  0.0329203  0.0329203  0.0329203  0.0329203
8.81049e+09  0.0567348  0.0560706  0.0317941  0.0317941  0.0317941  0.0317941
9.12011e+09   0.055724  0.0550593  0.0306899  0.0306899  0.0306899  0.0306899
9.44061e+09  0.0547302  0.0540614  0.0296154  0.0296154  0.0296154  0.0296154
9.77237e+09  0.0537528  0.0530735  0.0285643  0.0285643  0.0285643  0.0285643
1.01158e+10  0.0527918  0.0521025  0.0275312  0.0275312  0.0275312  0.0275312
1.04713e+10  0.0518484  0.0511481   0.026516   0.026516   0.026516   0.026516
1.08393e+10  0.0509213  0.0502101  0.0255191  0.0255191  0.0255191  0.0255191
1.12202e+10    0.05001  0.0492882  0.0245428  0.0245428  0.0245428  0.0245428
1.16145e+10  0.0491143   0.048382  0.0235967  0.0235967  0.0235967  0.0235967
1.20226e+10  0.0482339  0.0474914  0.0226733  0.0226733  0.0226733  0.0226733
1.24451e+10  0.0473687   0.046616  0.0217659  0.0217659  0.0217659  0.0217659
1.28825e+10  0.0465182  0.0457555   0.020875   0.020875   0.020875   0.020875
1.33352e+10  0.0456823  0.0449099  0.0200033  0.0200033  0.0200033  0.0200033
1.38038e+10  0.0448607  0.0440787  0.0191616  0.0191616  0.0191616  0.0191616
1.42889e+10  0.0440532  0.0432617  0.0183416  0.0183416  0.0183416  0.0183416
1.47911e+10  0.0432595  0.0424587  0.0175366  0.0175366  0.0175366  0.0175366
1.53109e+10  0.0424794   0.041669  0.0167495  0.0167495  0.0167495  0.0167495
1.58489e+10  0.0417035  0.0408903  0.0159917  0.0159917  0.0159917  0.0159917
1.64059e+10   0.040941  0.0401204  0.0152544  0.0152544  0.0152544  0.0152544
1.69824e+10  0.0401915  0.0393636  0.0145307  0.0145307  0.0145307  0.0145307
1.75792e+10  0.0394549  0.0386198  0.0138236  0.0138236  0.0138236  0.0138236
1.8197e+10  0.0387308  0.0378888  0.0131446  0.0131446  0.0131446  0.0131446
1.88365e+10  0.0380192  0.0371702  0.0124857  0.0124857  0.0124857  0.0124857
1.94984e+10  0.0373197   0.036464  0.0118422  0.0118422  0.0118422  0.0118422
2.01837e+10  0.0366323  0.0357698  0.0112255  0.0112255  0.0112255  0.0112255
2.0893e+10  0.0359565  0.0350872  0.0106276  0.0106276  0.0106276  0.0106276
2.16272e+10  0.0352924  0.0344144   0.010044   0.010044   0.010044   0.010044
2.23872e+10  0.0346396  0.0337498 0.00948567 0.00948567 0.00948567 0.00948567
2.31739e+10   0.033998  0.0330965 0.00894501 0.00894501 0.00894501 0.00894501
2.39883e+10  0.0333674  0.0324544 0.00841764 0.00841764 0.00841764 0.00841764
2.48313e+10  0.0327476  0.0318233 0.00791472 0.00791472 0.00791472 0.00791472
2.5704e+10  0.0321384   0.031203 0.00743112 0.00743112 0.00743112 0.00743112
2.66073e+10  0.0315338  0.0305933 0.00697052 0.00697052 0.00697052 0.00697052
2.75423e+10  0.0309395  0.0299938   0.006528   0.006528   0.006528   0.006528
2.85102e+10  0.0303553  0.0294031 0.00610705 0.00610705 0.00610705 0.00610705
2.95121e+10  0.0297812  0.0288198 0.00570298 0.00570298 0.00570298 0.00570298
3.05492e+10  0.0292169  0.0282466   0.005319   0.005319   0.005319   0.005319
3.16228e+10  0.0286623  0.0276831 0.00495069 0.00495069 0.00495069 0.00495069
3.27341e+10  0.0281171  0.0271292 0.00460108 0.00460108 0.00460108 0.00460108
3.38844e+10  0.0275813  0.0265847 0.00426601 0.00426601 0.00426601 0.00426601
3.50752e+10  0.0270547  0.0260483 0.00394839 0.00394839 0.00394839 0.00394839
3.63078e+10  0.0265327  0.0255188 0.00364471 0.00364471 0.00364471 0.00364471
3.75837e+10  0.0260196  0.0249985 0.00335911 0.00335911 0.00335911 0.00335911
3.89045e+10  0.0255154  0.0244868 0.00309333 0.00309333 0.00309333 0.00309333
4.02717e+10  0.0250197   0.023983 0.00283897 0.00283897 0.00283897 0.00283897
4.16869e+10  0.0245326  0.0234859 0.00259793 0.00259793 0.00259793 0.00259793
4.31519e+10  0.0240538  0.0229973 0.00236569 0.00236569 0.00236569 0.00236569
4.46684e+10  0.0235832  0.0225171 0.00213967 0.00213967 0.00213967 0.00213967
4.62381e+10  0.0231207   0.022045 0.00192692 0.00192692 0.00192692 0.00192692
4.7863e+10  0.0226626    0.02158 0.00175341 0.00175341 0.00175341 0.00175341
4.9545e+10  0.0222124  0.0211215 0.00159968 0.00159968 0.00159968 0.00159968
5.12861e+10  0.0217698  0.0206708 0.00144865 0.00144865 0.00144865 0.00144865
5.30884e+10  0.0213349   0.020227 0.00130054 0.00130054 0.00130054 0.00130054
5.49541e+10  0.0209074  0.0197894 0.00115646 0.00115646 0.00115646 0.00115646
5.68853e+10  0.0204872  0.0193593 0.00102117 0.00102117 0.00102117 0.00102117
5.88844e+10  0.0200714  0.0189359 0.000912102 0.000912102 0.000912102 0.000912102
6.09537e+10  0.0196628  0.0185185 0.000816226 0.000816226 0.000816226 0.000816226
6.30957e+10  0.0192611  0.0181084 0.000722207 0.000722207 0.000722207 0.000722207
6.53131e+10  0.0188663  0.0177052 0.000630794 0.000630794 0.000630794 0.000630794
6.76083e+10  0.0184759  0.0173088 0.00054512 0.00054512 0.00054512 0.00054512
6.99842e+10  0.0180922  0.0169181 0.000476727 0.000476727 0.000476727 0.000476727
7.24436e+10  0.0177151  0.0165322 0.000417094 0.000417094 0.000417094 0.000417094
7.49894e+10  0.0173444  0.0161529 0.000359133 0.000359133 0.000359133 0.000359133
7.76247e+10  0.0169801  0.0157801 0.000304898 0.000304898 0.000304898 0.000304898
8.03526e+10    0.01662  0.0154127 0.000261966 0.000261966 0.000261966 0.000261966
8.31764e+10  0.0162661  0.0150503 0.000225035 0.000225035 0.000225035 0.000225035
8.60994e+10  0.0159183   0.014694 0.000190484 0.000190484 0.000190484 0.000190484
8.91251e+10  0.0155746  0.0143438 0.000163139 0.000163139 0.000163139 0.000163139
9.22571e+10  0.0152369  0.0139996 0.000139436 0.000139436 0.000139436 0.000139436
9.54993e+10   0.014905  0.0136606 0.000116414 0.000116414 0.000116414 0.000116414
9.88553e+10  0.0145772  0.0133263 9.49399e-05 9.49399e-05 9.49399e-05 9.49399e-05
1.02329e+11  0.0142551  0.0129977 7.82354e-05 7.82354e-05 7.82354e-05 7.82354e-05
1.05925e+11  0.0139385  0.0126742 6.4535e-05 6.4535e-05 6.4535e-05 6.4535e-05
1.09648e+11  0.0136273  0.0123554 5.38098e-05 5.38098e-05 5.38098e-05 5.38098e-05
1.13501e+11  0.0133214  0.0120421 4.46594e-05 4.46594e-05 4.46594e-05 4.46594e-05
1.1749e+11  0.0130184  0.0117337 3.61256e-05 3.61256e-05 3.61256e-05 3.61256e-05
1.21619e+11  0.0127205    0.01143 2.94825e-05 2.94825e-05 2.94825e-05 2.94825e-05
1.25893e+11  0.0124277  0.0111315 2.38377e-05 2.38377e-05 2.38377e-05 2.38377e-05
1.30317e+11    0.01214  0.0108378 1.85779e-05 1.85779e-05 1.85779e-05 1.85779e-05
1.34896e+11  0.0118553  0.0105487 1.4508e-05 1.4508e-05 1.4508e-05 1.4508e-05
1.39637e+11  0.0115755  0.0102645 1.11921e-05 1.11921e-05 1.11921e-05 1.11921e-05
1.44544e+11  0.0113005   0.009985 8.64281e-06 8.64281e-06 8.64281e-06 8.64281e-06
1.49624e+11  0.0110302 0.00970999 6.58089e-06 6.58089e-06 6.58089e-06 6.58089e-06
1.54882e+11  0.0107646 0.00943958 5.02065e-06 5.02065e-06 5.02065e-06 5.02065e-06
1.60325e+11  0.0105021 0.00917362 3.76675e-06 3.76675e-06 3.76675e-06 3.76675e-06
