# z[kpc], N1, N2, N1_norm, N2_norm, alpha_power
 2.280000e+00  4.758744e-05  8.015861e-06  9.278812e-01  8.638736e-01  9.310943e-01
 2.320000e+00  4.756262e-05  8.007286e-06  9.273971e-01  8.629494e-01  9.315210e-01
 2.360000e+00  4.753815e-05  7.998832e-06  9.269200e-01  8.620383e-01  9.319424e-01
 2.400000e+00  4.751402e-05  7.990494e-06  9.264495e-01  8.611397e-01  9.323586e-01
 2.440000e+00  4.749021e-05  7.982267e-06  9.259853e-01  8.602531e-01  9.327699e-01
 2.480000e+00  4.746672e-05  7.974148e-06  9.255273e-01  8.593781e-01  9.331765e-01
 2.520000e+00  4.744353e-05  7.966131e-06  9.250752e-01  8.585141e-01  9.335786e-01
 2.560000e+00  4.742063e-05  7.958212e-06  9.246286e-01  8.576607e-01  9.339763e-01
 2.600000e+00  4.739801e-05  7.950388e-06  9.241875e-01  8.568175e-01  9.343698e-01
 2.640000e+00  4.737565e-05  7.942656e-06  9.237516e-01  8.559842e-01  9.347593e-01
 2.680000e+00  4.735356e-05  7.935011e-06  9.233208e-01  8.551603e-01  9.351450e-01
 2.720000e+00  4.733171e-05  7.927451e-06  9.228947e-01  8.543455e-01  9.355270e-01
 2.760000e+00  4.731009e-05  7.919972e-06  9.224733e-01  8.535395e-01  9.359054e-01
 2.800000e+00  4.728871e-05  7.912571e-06  9.220564e-01  8.527419e-01  9.362803e-01
 2.840000e+00  4.726755e-05  7.905246e-06  9.216438e-01  8.519525e-01  9.366519e-01
 2.880000e+00  4.724661e-05  7.897995e-06  9.212354e-01  8.511710e-01  9.370204e-01
 2.920000e+00  4.722587e-05  7.890813e-06  9.208311e-01  8.503971e-01  9.373857e-01
 2.960000e+00  4.720533e-05  7.883701e-06  9.204306e-01  8.496306e-01  9.377480e-01
 3.000000e+00  4.718499e-05  7.876654e-06  9.200340e-01  8.488711e-01  9.381075e-01
 3.040000e+00  4.716483e-05  7.869671e-06  9.196409e-01  8.481186e-01  9.384642e-01
 3.080000e+00  4.714486e-05  7.862750e-06  9.192515e-01  8.473727e-01  9.388182e-01
 3.120000e+00  4.712506e-05  7.855889e-06  9.188654e-01  8.466333e-01  9.391696e-01
 3.160000e+00  4.710543e-05  7.849086e-06  9.184827e-01  8.459001e-01  9.395185e-01
 3.200000e+00  4.708597e-05  7.842339e-06  9.181032e-01  8.451730e-01  9.398649e-01
 3.240000e+00  4.706667e-05  7.835647e-06  9.177268e-01  8.444518e-01  9.402090e-01
 3.280000e+00  4.704752e-05  7.829008e-06  9.173535e-01  8.437363e-01  9.405508e-01
 3.320000e+00  4.702852e-05  7.822420e-06  9.169831e-01  8.430264e-01  9.408903e-01
 3.360000e+00  4.700968e-05  7.815883e-06  9.166156e-01  8.423218e-01  9.412277e-01
 3.400000e+00  4.699097e-05  7.809394e-06  9.162509e-01  8.416225e-01  9.415630e-01
 3.440000e+00  4.697240e-05  7.802953e-06  9.158889e-01  8.409283e-01  9.418963e-01
 3.480000e+00  4.695397e-05  7.796558e-06  9.155295e-01  8.402391e-01  9.422276e-01
 3.520000e+00  4.693568e-05  7.790207e-06  9.151727e-01  8.395547e-01  9.425569e-01
 3.560000e+00  4.691751e-05  7.783900e-06  9.148184e-01  8.388750e-01  9.428844e-01
 3.600000e+00  4.689946e-05  7.777636e-06  9.144666e-01  8.381999e-01  9.432101e-01
 3.640000e+00  4.688154e-05  7.771413e-06  9.141171e-01  8.375293e-01  9.435340e-01
 3.680000e+00  4.686373e-05  7.765231e-06  9.137700e-01  8.368630e-01  9.438562e-01
 3.720000e+00  4.684605e-05  7.759088e-06  9.134251e-01  8.362010e-01  9.441767e-01
 3.760000e+00  4.682847e-05  7.752984e-06  9.130824e-01  8.355432e-01  9.444956e-01
 3.800000e+00  4.681101e-05  7.746917e-06  9.127419e-01  8.348893e-01  9.448128e-01
 3.840000e+00  4.679365e-05  7.740887e-06  9.124035e-01  8.342395e-01  9.451285e-01
 3.880000e+00  4.677640e-05  7.734893e-06  9.120671e-01  8.335935e-01  9.454427e-01
 3.920000e+00  4.675925e-05  7.728934e-06  9.117328e-01  8.329513e-01  9.457555e-01
 3.960000e+00  4.674221e-05  7.723009e-06  9.114004e-01  8.323128e-01  9.460667e-01
 4.000000e+00  4.672526e-05  7.717118e-06  9.110700e-01  8.316779e-01  9.463766e-01
 4.040000e+00  4.670841e-05  7.711260e-06  9.107414e-01  8.310465e-01  9.466851e-01
 4.080000e+00  4.669165e-05  7.705434e-06  9.104147e-01  8.304186e-01  9.469922e-01
 4.120000e+00  4.667499e-05  7.699639e-06  9.100898e-01  8.297941e-01  9.472981e-01
 4.160000e+00  4.665842e-05  7.693875e-06  9.097666e-01  8.291729e-01  9.476026e-01
 4.200000e+00  4.664193e-05  7.688141e-06  9.094452e-01  8.285549e-01  9.479059e-01
 4.240000e+00  4.662553e-05  7.682436e-06  9.091255e-01  8.279402e-01  9.482080e-01
