0.0; 0.0369058885198; 0.0136851799232
1000.0; 0.0308845739912; 0.0135679643199
2000.0; 0.0228915226872; 0.00929810522264
3000.0; 0.0142020536964; 0.00515058476014
4000.0; 0.00901039935545; 0.00234770077089
5000.0; 0.00587005308495; 0.0013326401512
6000.0; 0.00418873356788; 0.000699356190401
7000.0; 0.00293624221568; 0.000566007256164
8000.0; 0.0018349084657; 0.000414131713083
9000.0; 0.00147917566701; 0.000364085838353
10000.0; 0.00128016488048; 0.00038702253916
11000.0; 0.000815677290743; 0.000365961630958
