# nu[Hz], N(z_1), N(z_2), N(z_3), N(z_4), N(z_5), N(z_6)
 2.818383e+06  3.367180e-01  3.361966e-01  3.356038e-01  3.351270e-01  3.345781e-01  3.338751e-01
 2.917427e+06  3.247239e-01  3.242173e-01  3.236423e-01  3.231807e-01  3.226499e-01  3.219709e-01
 3.019952e+06  3.131571e-01  3.126647e-01  3.121070e-01  3.116600e-01  3.111468e-01  3.104908e-01
 3.126079e+06  3.020022e-01  3.015237e-01  3.009827e-01  3.005499e-01  3.000536e-01  2.994199e-01
 3.235937e+06  2.912447e-01  2.907796e-01  2.902547e-01  2.898356e-01  2.893557e-01  2.887436e-01
 3.349654e+06  2.808703e-01  2.804182e-01  2.799090e-01  2.795031e-01  2.790390e-01  2.784477e-01
 3.467369e+06  2.708654e-01  2.704260e-01  2.699319e-01  2.695388e-01  2.690899e-01  2.685187e-01
 3.589219e+06  2.612169e-01  2.607897e-01  2.603103e-01  2.599296e-01  2.594954e-01  2.589436e-01
 3.715352e+06  2.519121e-01  2.514968e-01  2.510316e-01  2.506628e-01  2.502429e-01  2.497097e-01
 3.845918e+06  2.429387e-01  2.425349e-01  2.420834e-01  2.417262e-01  2.413200e-01  2.408049e-01
 3.981072e+06  2.342849e-01  2.338922e-01  2.334541e-01  2.331080e-01  2.327151e-01  2.322174e-01
 4.120975e+06  2.259394e-01  2.255575e-01  2.251322e-01  2.247970e-01  2.244169e-01  2.239360e-01
 4.265795e+06  2.178911e-01  2.175197e-01  2.171069e-01  2.167821e-01  2.164144e-01  2.159498e-01
 4.415704e+06  2.101294e-01  2.097682e-01  2.093675e-01  2.090529e-01  2.086972e-01  2.082482e-01
 4.570882e+06  2.026443e-01  2.022930e-01  2.019040e-01  2.015990e-01  2.012549e-01  2.008210e-01
 4.731513e+06  1.954257e-01  1.950840e-01  1.947063e-01  1.944108e-01  1.940779e-01  1.936586e-01
 4.897788e+06  1.884643e-01  1.881318e-01  1.877651e-01  1.874788e-01  1.871566e-01  1.867515e-01
 5.069907e+06  1.817508e-01  1.814274e-01  1.810713e-01  1.807938e-01  1.804821e-01  1.800905e-01
 5.248075e+06  1.752765e-01  1.749618e-01  1.746160e-01  1.743471e-01  1.740454e-01  1.736670e-01
 5.432503e+06  1.690328e-01  1.687265e-01  1.683907e-01  1.681300e-01  1.678381e-01  1.674724e-01
 5.623413e+06  1.630114e-01  1.627134e-01  1.623873e-01  1.621346e-01  1.618521e-01  1.614986e-01
 5.821032e+06  1.572046e-01  1.569146e-01  1.565978e-01  1.563528e-01  1.560794e-01  1.557378e-01
 6.025596e+06  1.516046e-01  1.513223e-01  1.510146e-01  1.507771e-01  1.505125e-01  1.501823e-01
 6.237348e+06  1.462040e-01  1.459293e-01  1.456303e-01  1.454001e-01  1.451439e-01  1.448248e-01
 6.456542e+06  1.409958e-01  1.407284e-01  1.404379e-01  1.402147e-01  1.399668e-01  1.396582e-01
 6.683439e+06  1.359732e-01  1.357128e-01  1.354306e-01  1.352141e-01  1.349741e-01  1.346759e-01
 6.918310e+06  1.311294e-01  1.308759e-01  1.306017e-01  1.303918e-01  1.301594e-01  1.298711e-01
 7.161434e+06  1.264582e-01  1.262113e-01  1.259449e-01  1.257413e-01  1.255164e-01  1.252376e-01
 7.413102e+06  1.219533e-01  1.217130e-01  1.214540e-01  1.212566e-01  1.210388e-01  1.207693e-01
 7.673615e+06  1.176089e-01  1.173749e-01  1.171232e-01  1.169317e-01  1.167208e-01  1.164603e-01
 7.943282e+06  1.134193e-01  1.131914e-01  1.129467e-01  1.127610e-01  1.125568e-01  1.123049e-01
 8.222426e+06  1.093789e-01  1.091569e-01  1.089191e-01  1.087389e-01  1.085412e-01  1.082976e-01
 8.511380e+06  1.054824e-01  1.052662e-01  1.050350e-01  1.048602e-01  1.046687e-01  1.044332e-01
 8.810489e+06  1.017247e-01  1.015141e-01  1.012894e-01  1.011198e-01  1.009343e-01  1.007066e-01
 9.120108e+06  9.810088e-02  9.789570e-02  9.767718e-02  9.751262e-02  9.733300e-02  9.711278e-02
 9.440609e+06  9.460612e-02  9.440622e-02  9.419374e-02  9.403406e-02  9.386008e-02  9.364712e-02
 9.772372e+06  9.123584e-02  9.104108e-02  9.083445e-02  9.067949e-02  9.051097e-02  9.030501e-02
 1.011579e+07  8.798562e-02  8.779584e-02  8.759488e-02  8.744450e-02  8.728125e-02  8.708206e-02
 1.047129e+07  8.485117e-02  8.466624e-02  8.447078e-02  8.432482e-02  8.416668e-02  8.397401e-02
 1.083927e+07  8.182837e-02  8.164814e-02  8.145803e-02  8.131635e-02  8.116314e-02  8.097679e-02
 1.122018e+07  7.891324e-02  7.873759e-02  7.855266e-02  7.841513e-02  7.826668e-02  7.808642e-02
 1.161449e+07  7.610196e-02  7.593075e-02  7.575084e-02  7.561733e-02  7.547348e-02  7.529912e-02
 1.202264e+07  7.339081e-02  7.322393e-02  7.304888e-02  7.291926e-02  7.277987e-02  7.261120e-02
 1.244515e+07  7.077624e-02  7.061355e-02  7.044323e-02  7.031738e-02  7.018230e-02  7.001912e-02
 1.288250e+07  6.825480e-02  6.809619e-02  6.793046e-02  6.780825e-02  6.767734e-02  6.751946e-02
 1.333521e+07  6.582317e-02  6.566854e-02  6.550725e-02  6.538857e-02  6.526169e-02  6.510895e-02
 1.380384e+07  6.347816e-02  6.332739e-02  6.317041e-02  6.305516e-02  6.293218e-02  6.278438e-02
 1.428894e+07  6.121669e-02  6.106967e-02  6.091688e-02  6.080494e-02  6.068572e-02  6.054272e-02
 1.479108e+07  5.903577e-02  5.889240e-02  5.874367e-02  5.863494e-02  5.851937e-02  5.838099e-02
 1.531087e+07  5.693254e-02  5.679271e-02  5.664793e-02  5.654230e-02  5.643026e-02  5.629635e-02
 1.584893e+07  5.490423e-02  5.476785e-02  5.462689e-02  5.452428e-02  5.441565e-02  5.428605e-02
 1.640590e+07  5.294817e-02  5.281514e-02  5.267790e-02  5.257820e-02  5.247288e-02  5.234744e-02
 1.698244e+07  5.106179e-02  5.093203e-02  5.079839e-02  5.070152e-02  5.059938e-02  5.047798e-02
 1.757924e+07  4.924260e-02  4.911601e-02  4.898588e-02  4.889174e-02  4.879270e-02  4.867518e-02
 1.819701e+07  4.748822e-02  4.736472e-02  4.723798e-02  4.714650e-02  4.705044e-02  4.693669e-02
 1.883649e+07  4.579633e-02  4.567583e-02  4.555239e-02  4.546348e-02  4.537031e-02  4.526020e-02
 1.949845e+07  4.416471e-02  4.404713e-02  4.392690e-02  4.384048e-02  4.375011e-02  4.364350e-02
 2.018366e+07  4.259122e-02  4.247648e-02  4.235935e-02  4.227535e-02  4.218768e-02  4.208447e-02
 2.089296e+07  4.107377e-02  4.096180e-02  4.084769e-02  4.076603e-02  4.068098e-02  4.058105e-02
 2.162719e+07  3.961038e-02  3.950110e-02  3.938993e-02  3.931053e-02  3.922802e-02  3.913126e-02
 2.238721e+07  3.819912e-02  3.809246e-02  3.798413e-02  3.790693e-02  3.782687e-02  3.773318e-02
 2.317395e+07  3.683813e-02  3.673402e-02  3.662846e-02  3.655339e-02  3.647570e-02  3.638497e-02
 2.398833e+07  3.552562e-02  3.542399e-02  3.532112e-02  3.524812e-02  3.517273e-02  3.508485e-02
 2.483133e+07  3.425987e-02  3.416066e-02  3.406040e-02  3.398940e-02  3.391623e-02  3.383112e-02
 2.570396e+07  3.303921e-02  3.294235e-02  3.284462e-02  3.277557e-02  3.270455e-02  3.262211e-02
 2.660725e+07  3.186203e-02  3.176746e-02  3.167220e-02  3.160502e-02  3.153609e-02  3.145624e-02
 2.754229e+07  3.072679e-02  3.063444e-02  3.054158e-02  3.047623e-02  3.040931e-02  3.033196e-02
 2.851018e+07  2.963199e-02  2.954181e-02  2.945128e-02  2.938769e-02  2.932273e-02  2.924779e-02
 2.951209e+07  2.857619e-02  2.848813e-02  2.839985e-02  2.833798e-02  2.827491e-02  2.820230e-02
 3.054921e+07  2.755800e-02  2.747199e-02  2.738591e-02  2.732571e-02  2.726447e-02  2.719412e-02
 3.162278e+07  2.657608e-02  2.649208e-02  2.640814e-02  2.634955e-02  2.629007e-02  2.622191e-02
 3.273407e+07  2.562914e-02  2.554709e-02  2.546523e-02  2.540821e-02  2.535044e-02  2.528439e-02
 3.388442e+07  2.471593e-02  2.463579e-02  2.455594e-02  2.450044e-02  2.444434e-02  2.438032e-02
 3.507519e+07  2.383526e-02  2.375697e-02  2.367908e-02  2.362506e-02  2.357056e-02  2.350852e-02
 3.630781e+07  2.298596e-02  2.290947e-02  2.283350e-02  2.278090e-02  2.272796e-02  2.266782e-02
 3.758374e+07  2.216692e-02  2.209219e-02  2.201806e-02  2.196685e-02  2.191542e-02  2.185713e-02
 3.890451e+07  2.137705e-02  2.130404e-02  2.123171e-02  2.118185e-02  2.113188e-02  2.107537e-02
 4.027170e+07  2.061533e-02  2.054398e-02  2.047341e-02  2.042485e-02  2.037630e-02  2.032151e-02
 4.168694e+07  1.988074e-02  1.981102e-02  1.974215e-02  1.969486e-02  1.964768e-02  1.959456e-02
 4.315191e+07  1.917232e-02  1.910418e-02  1.903698e-02  1.899091e-02  1.894506e-02  1.889355e-02
 4.466836e+07  1.848913e-02  1.842254e-02  1.835695e-02  1.831208e-02  1.826751e-02  1.821757e-02
 4.623810e+07  1.783029e-02  1.776520e-02  1.770118e-02  1.765747e-02  1.761415e-02  1.756571e-02
 4.786301e+07  1.719492e-02  1.713130e-02  1.706880e-02  1.702622e-02  1.698410e-02  1.693712e-02
 4.954502e+07  1.658218e-02  1.651999e-02  1.645898e-02  1.641749e-02  1.637654e-02  1.633097e-02
 5.128614e+07  1.599127e-02  1.593048e-02  1.587091e-02  1.583048e-02  1.579066e-02  1.574646e-02
 5.308844e+07  1.542141e-02  1.536198e-02  1.530382e-02  1.526442e-02  1.522570e-02  1.518282e-02
 5.495409e+07  1.487186e-02  1.481375e-02  1.475696e-02  1.471856e-02  1.468090e-02  1.463930e-02
 5.688529e+07  1.434188e-02  1.428507e-02  1.422961e-02  1.419218e-02  1.415555e-02  1.411518e-02
 5.888437e+07  1.383079e-02  1.377524e-02  1.372107e-02  1.368458e-02  1.364895e-02  1.360978e-02
 6.095369e+07  1.333790e-02  1.328358e-02  1.323068e-02  1.319510e-02  1.316044e-02  1.312243e-02
 6.309573e+07  1.286258e-02  1.280945e-02  1.275778e-02  1.272309e-02  1.268937e-02  1.265247e-02
 6.531306e+07  1.240419e-02  1.235223e-02  1.230175e-02  1.226793e-02  1.223512e-02  1.219930e-02
 6.760830e+07  1.196213e-02  1.191131e-02  1.186200e-02  1.182901e-02  1.179708e-02  1.176231e-02
 6.998420e+07  1.153581e-02  1.148612e-02  1.143793e-02  1.140576e-02  1.137468e-02  1.134093e-02
 7.244360e+07  1.112469e-02  1.107608e-02  1.102900e-02  1.099762e-02  1.096737e-02  1.093460e-02
 7.498942e+07  1.072822e-02  1.068066e-02  1.063465e-02  1.060404e-02  1.057460e-02  1.054278e-02
 7.762471e+07  1.034587e-02  1.029935e-02  1.025438e-02  1.022452e-02  1.019586e-02  1.016496e-02
 8.035261e+07  9.977141e-03  9.931629e-03  9.887685e-03  9.858545e-03  9.830637e-03  9.800626e-03
 8.317638e+07  9.621551e-03  9.577023e-03  9.534071e-03  9.505636e-03  9.478461e-03  9.449311e-03
 8.609938e+07  9.278631e-03  9.235063e-03  9.193077e-03  9.165327e-03  9.138863e-03  9.110546e-03
 8.912509e+07  8.947928e-03  8.905298e-03  8.864252e-03  8.837168e-03  8.811394e-03  8.783883e-03
 9.225714e+07  8.629009e-03  8.587293e-03  8.547164e-03  8.520727e-03  8.495621e-03  8.468891e-03
 9.549926e+07  8.321452e-03  8.280629e-03  8.241392e-03  8.215585e-03  8.191128e-03  8.165154e-03
 9.885531e+07  8.024853e-03  7.984901e-03  7.946535e-03  7.921339e-03  7.897511e-03  7.872269e-03
 1.023293e+08  7.738822e-03  7.699721e-03  7.662202e-03  7.637601e-03  7.614383e-03  7.589849e-03
 1.059254e+08  7.462982e-03  7.424712e-03  7.388019e-03  7.363996e-03  7.341370e-03  7.317522e-03
 1.096478e+08  7.196971e-03  7.159511e-03  7.123623e-03  7.100162e-03  7.078110e-03  7.054927e-03
 1.135011e+08  6.940437e-03  6.903770e-03  6.868666e-03  6.845752e-03  6.824257e-03  6.801716e-03
 1.174898e+08  6.693044e-03  6.657150e-03  6.622810e-03  6.600428e-03  6.579473e-03  6.557556e-03
 1.216186e+08  6.454467e-03  6.419327e-03  6.385732e-03  6.363867e-03  6.343437e-03  6.322122e-03
 1.258925e+08  6.224390e-03  6.189987e-03  6.157119e-03  6.135755e-03  6.115835e-03  6.095104e-03
 1.303167e+08  6.002511e-03  5.968828e-03  5.936667e-03  5.915793e-03  5.896366e-03  5.876202e-03
 1.348963e+08  5.788537e-03  5.755558e-03  5.724088e-03  5.703689e-03  5.684741e-03  5.665125e-03
 1.396368e+08  5.582189e-03  5.549896e-03  5.519098e-03  5.499162e-03  5.480680e-03  5.461594e-03
 1.445440e+08  5.383193e-03  5.351571e-03  5.321429e-03  5.301943e-03  5.283913e-03  5.265340e-03
 1.496236e+08  5.191288e-03  5.160321e-03  5.130818e-03  5.111770e-03  5.094178e-03  5.076104e-03
 1.548817e+08  5.006221e-03  4.975894e-03  4.947015e-03  4.928392e-03  4.911227e-03  4.893634e-03
 1.603245e+08  4.827748e-03  4.798047e-03  4.769776e-03  4.751568e-03  4.734815e-03  4.717690e-03
 1.659587e+08  4.655635e-03  4.626545e-03  4.598867e-03  4.581062e-03  4.564711e-03  4.548038e-03
 1.717908e+08  4.489655e-03  4.461162e-03  4.434063e-03  4.416650e-03  4.400688e-03  4.384453e-03
 1.778279e+08  4.329590e-03  4.301680e-03  4.275145e-03  4.258114e-03  4.242530e-03  4.226720e-03
 1.840772e+08  4.175229e-03  4.147888e-03  4.121903e-03  4.105244e-03  4.090028e-03  4.074629e-03
 1.905461e+08  4.026368e-03  3.999585e-03  3.974136e-03  3.957838e-03  3.942979e-03  3.927979e-03
 1.972423e+08  3.882812e-03  3.856573e-03  3.831648e-03  3.815702e-03  3.801189e-03  3.786575e-03
 2.041738e+08  3.744372e-03  3.718664e-03  3.694250e-03  3.678647e-03  3.664470e-03  3.650231e-03
 2.113489e+08  3.610865e-03  3.585677e-03  3.561762e-03  3.546492e-03  3.532641e-03  3.518765e-03
 2.187762e+08  3.482116e-03  3.457436e-03  3.434007e-03  3.419061e-03  3.405528e-03  3.392003e-03
 2.264644e+08  3.357955e-03  3.333772e-03  3.310817e-03  3.296187e-03  3.282962e-03  3.269778e-03
 2.344229e+08  3.238219e-03  3.214521e-03  3.192029e-03  3.177707e-03  3.164781e-03  3.151927e-03
 2.426610e+08  3.122750e-03  3.099526e-03  3.077486e-03  3.063464e-03  3.050829e-03  3.038294e-03
 2.511886e+08  3.011396e-03  2.988636e-03  2.967036e-03  2.953306e-03  2.940953e-03  2.928729e-03
 2.600160e+08  2.904010e-03  2.881704e-03  2.860534e-03  2.847088e-03  2.835010e-03  2.823085e-03
 2.691535e+08  2.800452e-03  2.778589e-03  2.757839e-03  2.744669e-03  2.732857e-03  2.721224e-03
 2.786121e+08  2.700584e-03  2.679154e-03  2.658814e-03  2.645914e-03  2.634361e-03  2.623010e-03
 2.884032e+08  2.604275e-03  2.583269e-03  2.563330e-03  2.550691e-03  2.539389e-03  2.528312e-03
 2.985383e+08  2.511399e-03  2.490808e-03  2.471258e-03  2.458875e-03  2.447818e-03  2.437005e-03
 3.090295e+08  2.421833e-03  2.401647e-03  2.382478e-03  2.370344e-03  2.359524e-03  2.348968e-03
 3.198895e+08  2.335459e-03  2.315669e-03  2.296873e-03  2.284980e-03  2.274391e-03  2.264084e-03
 3.311311e+08  2.252164e-03  2.232761e-03  2.214328e-03  2.202671e-03  2.192306e-03  2.182241e-03
 3.427678e+08  2.171837e-03  2.152813e-03  2.134735e-03  2.123308e-03  2.113160e-03  2.103329e-03
 3.548134e+08  2.094373e-03  2.075720e-03  2.057988e-03  2.046784e-03  2.036849e-03  2.027244e-03
 3.672823e+08  2.019671e-03  2.001380e-03  1.983985e-03  1.973000e-03  1.963270e-03  1.953884e-03
 3.801894e+08  1.947631e-03  1.929695e-03  1.912630e-03  1.901856e-03  1.892326e-03  1.883154e-03
 3.935501e+08  1.878158e-03  1.860569e-03  1.843826e-03  1.833260e-03  1.823923e-03  1.814957e-03
 4.073803e+08  1.811162e-03  1.793912e-03  1.777484e-03  1.767119e-03  1.757970e-03  1.749204e-03
 4.216965e+08  1.746554e-03  1.729636e-03  1.713515e-03  1.703345e-03  1.694380e-03  1.685808e-03
 4.365158e+08  1.684249e-03  1.667656e-03  1.651834e-03  1.641856e-03  1.633069e-03  1.624684e-03
 4.518559e+08  1.624165e-03  1.607889e-03  1.592360e-03  1.582568e-03  1.573953e-03  1.565751e-03
 4.677351e+08  1.566222e-03  1.550257e-03  1.535014e-03  1.525403e-03  1.516956e-03  1.508930e-03
 4.841724e+08  1.510345e-03  1.494684e-03  1.479720e-03  1.470286e-03  1.462002e-03  1.454147e-03
 5.011872e+08  1.456460e-03  1.441096e-03  1.426405e-03  1.417142e-03  1.409017e-03  1.401327e-03
 5.188000e+08  1.404496e-03  1.389423e-03  1.374998e-03  1.365902e-03  1.357931e-03  1.350401e-03
 5.370318e+08  1.354384e-03  1.339596e-03  1.325431e-03  1.316498e-03  1.308676e-03  1.301301e-03
 5.559043e+08  1.306058e-03  1.291549e-03  1.277638e-03  1.268863e-03  1.261186e-03  1.253962e-03
 5.754399e+08  1.259455e-03  1.245219e-03  1.231555e-03  1.222936e-03  1.215399e-03  1.208320e-03
 5.956621e+08  1.214514e-03  1.200544e-03  1.187123e-03  1.178654e-03  1.171254e-03  1.164316e-03
 6.165950e+08  1.171175e-03  1.157466e-03  1.144281e-03  1.135958e-03  1.128691e-03  1.121889e-03
 6.382635e+08  1.129381e-03  1.115927e-03  1.102973e-03  1.094793e-03  1.087654e-03  1.080985e-03
 6.606934e+08  1.089076e-03  1.075873e-03  1.063144e-03  1.055103e-03  1.048089e-03  1.041547e-03
 6.839116e+08  1.050209e-03  1.037250e-03  1.024742e-03  1.016835e-03  1.009943e-03  1.003525e-03
 7.079458e+08  1.012728e-03  1.000008e-03  9.877147e-04  9.799398e-04  9.731649e-04  9.668657e-04
 7.328245e+08  9.765826e-04  9.640971e-04  9.520137e-04  9.443667e-04  9.377058e-04  9.315219e-04
 7.585776e+08  9.417261e-04  9.294699e-04  9.175914e-04  9.100689e-04  9.035185e-04  8.974461e-04
 7.852356e+08  9.081125e-04  8.960807e-04  8.844023e-04  8.770008e-04  8.705574e-04  8.645927e-04
 8.128305e+08  8.756973e-04  8.638852e-04  8.524021e-04  8.451184e-04  8.387787e-04  8.329179e-04
 8.413951e+08  8.444380e-04  8.328408e-04  8.215485e-04  8.143792e-04  8.081400e-04  8.023794e-04
 8.709636e+08  8.142932e-04  8.029065e-04  7.918003e-04  7.847424e-04  7.786003e-04  7.729365e-04
 9.015711e+08  7.852233e-04  7.740426e-04  7.631182e-04  7.561684e-04  7.501204e-04  7.445497e-04
 9.332543e+08  7.571900e-04  7.462109e-04  7.354638e-04  7.286192e-04  7.226622e-04  7.171813e-04
 9.660509e+08  7.301564e-04  7.193745e-04  7.088006e-04  7.020581e-04  6.961890e-04  6.907945e-04
 1.000000e+09  7.040867e-04  6.934980e-04  6.830931e-04  6.764497e-04  6.706655e-04  6.653540e-04
 1.035142e+09  6.789467e-04  6.685471e-04  6.583071e-04  6.517599e-04  6.460577e-04  6.408260e-04
 1.071519e+09  6.547032e-04  6.444887e-04  6.344095e-04  6.279557e-04  6.223326e-04  6.171774e-04
 1.109175e+09  6.313243e-04  6.212909e-04  6.113687e-04  6.050055e-04  5.994585e-04  5.943767e-04
 1.148154e+09  6.087791e-04  5.989231e-04  5.891540e-04  5.828786e-04  5.774050e-04  5.723933e-04
 1.188502e+09  5.870380e-04  5.773555e-04  5.677358e-04  5.615454e-04  5.561424e-04  5.511977e-04
 1.230269e+09  5.660722e-04  5.565597e-04  5.470856e-04  5.409776e-04  5.356423e-04  5.307615e-04
 1.273503e+09  5.458542e-04  5.365081e-04  5.271759e-04  5.211476e-04  5.158773e-04  5.110573e-04
 1.318257e+09  5.263573e-04  5.171740e-04  5.079802e-04  5.020290e-04  4.968209e-04  4.920587e-04
 1.364583e+09  5.075558e-04  4.985319e-04  4.894730e-04  4.835963e-04  4.784477e-04  4.737400e-04
 1.412538e+09  4.894249e-04  4.805570e-04  4.716296e-04  4.658248e-04  4.607329e-04  4.560768e-04
 1.462177e+09  4.719407e-04  4.632255e-04  4.544262e-04  4.486907e-04  4.436528e-04  4.390451e-04
 1.513561e+09  4.550802e-04  4.465145e-04  4.378398e-04  4.321711e-04  4.271845e-04  4.226220e-04
 1.566751e+09  4.388211e-04  4.304017e-04  4.218485e-04  4.162440e-04  4.113059e-04  4.067855e-04
 1.621810e+09  4.231419e-04  4.148658e-04  4.064308e-04  4.008880e-04  3.959957e-04  3.915141e-04
 1.678804e+09  4.080221e-04  3.998862e-04  3.915661e-04  3.860826e-04  3.812332e-04  3.767872e-04
 1.737801e+09  3.934416e-04  3.854430e-04  3.772348e-04  3.718080e-04  3.669986e-04  3.625848e-04
 1.798871e+09  3.793814e-04  3.715170e-04  3.634175e-04  3.580449e-04  3.532728e-04  3.488877e-04
 1.862087e+09  3.658227e-04  3.580898e-04  3.500960e-04  3.447750e-04  3.400372e-04  3.356772e-04
 1.927525e+09  3.527477e-04  3.451435e-04  3.372523e-04  3.319805e-04  3.272739e-04  3.229355e-04
 1.995262e+09  3.401392e-04  3.326610e-04  3.248694e-04  3.196441e-04  3.149658e-04  3.106450e-04
 2.065380e+09  3.279806e-04  3.206256e-04  3.129306e-04  3.077493e-04  3.030961e-04  2.987890e-04
 2.137962e+09  3.162558e-04  3.090214e-04  3.014201e-04  2.962802e-04  2.916487e-04  2.873512e-04
 2.213095e+09  3.049493e-04  2.978330e-04  2.903225e-04  2.852212e-04  2.806082e-04  2.763157e-04
 2.290868e+09  2.940463e-04  2.870455e-04  2.796228e-04  2.745575e-04  2.699594e-04  2.656673e-04
 2.371374e+09  2.835323e-04  2.766445e-04  2.693068e-04  2.642748e-04  2.596879e-04  2.553912e-04
 2.454709e+09  2.733935e-04  2.666163e-04  2.593607e-04  2.543591e-04  2.497796e-04  2.454729e-04
 2.540973e+09  2.636165e-04  2.569476e-04  2.497711e-04  2.447970e-04  2.402209e-04  2.358984e-04
 2.630268e+09  2.541885e-04  2.476253e-04  2.405252e-04  2.355757e-04  2.309985e-04  2.266541e-04
 2.722701e+09  2.450969e-04  2.386373e-04  2.316106e-04  2.266826e-04  2.220999e-04  2.177265e-04
 2.818383e+09  2.363297e-04  2.299714e-04  2.230154e-04  2.181056e-04  2.135124e-04  2.091026e-04
 2.917427e+09  2.278755e-04  2.216163e-04  2.147279e-04  2.098331e-04  2.052242e-04  2.007695e-04
 3.019952e+09  2.197230e-04  2.135607e-04  2.067372e-04  2.018538e-04  1.972236e-04  1.927146e-04
 3.126079e+09  2.118615e-04  2.057939e-04  1.990323e-04  1.941568e-04  1.894990e-04  1.849254e-04
 3.235937e+09  2.042806e-04  1.983057e-04  1.916030e-04  1.867316e-04  1.820394e-04  1.773893e-04
 3.349654e+09  1.969703e-04  1.910860e-04  1.844393e-04  1.795678e-04  1.748340e-04  1.700937e-04
 3.467369e+09  1.899210e-04  1.841252e-04  1.775315e-04  1.726557e-04  1.678719e-04  1.630258e-04
 3.589219e+09  1.831233e-04  1.774140e-04  1.708703e-04  1.659856e-04  1.611428e-04  1.561728e-04
 3.715352e+09  1.765683e-04  1.709436e-04  1.644466e-04  1.595482e-04  1.546361e-04  1.495209e-04
 3.845918e+09  1.702473e-04  1.647053e-04  1.582519e-04  1.533345e-04  1.483416e-04  1.430558e-04
 3.981072e+09  1.641520e-04  1.586907e-04  1.522777e-04  1.473355e-04  1.422488e-04  1.367622e-04
 4.120975e+09  1.582743e-04  1.528919e-04  1.465159e-04  1.415428e-04  1.363473e-04  1.306231e-04
 4.265795e+09  1.526065e-04  1.473011e-04  1.409587e-04  1.359479e-04  1.306264e-04  1.246193e-04
 4.415704e+09  1.471411e-04  1.419108e-04  1.355984e-04  1.305426e-04  1.250750e-04  1.187285e-04
 4.570882e+09  1.418708e-04  1.367139e-04  1.304279e-04  1.253187e-04  1.196816e-04  1.129240e-04
