# nu[Hz], I(z_1), I(z_2), I(z_3), I(z_4), I(z_5), I(z_6)
 1.035142e+06  4.612777e+00  5.060888e+00  5.630347e+00  6.060749e+00  6.448083e+00  6.773971e+00
 1.071519e+06  4.596518e+00  5.029459e+00  5.575504e+00  5.982833e+00  6.344911e+00  6.649533e+00
 1.109175e+06  4.575662e+00  4.993878e+00  5.517644e+00  5.906381e+00  6.243678e+00  6.525897e+00
 1.148154e+06  4.555199e+00  4.958967e+00  5.460871e+00  5.831367e+00  6.137562e+00  6.404557e+00
 1.188502e+06  4.530439e+00  4.920258e+00  5.405167e+00  5.744942e+00  6.033441e+00  6.284535e+00
 1.230269e+06  4.506145e+00  4.882277e+00  5.350509e+00  5.660142e+00  5.931277e+00  6.166718e+00
 1.273503e+06  4.477859e+00  4.840832e+00  5.280635e+00  5.576937e+00  5.831033e+00  6.051050e+00
 1.318257e+06  4.450105e+00  4.796251e+00  5.212074e+00  5.495297e+00  5.728315e+00  5.936878e+00
 1.364583e+06  4.418679e+00  4.752510e+00  5.144804e+00  5.415192e+00  5.627528e+00  5.824793e+00
 1.412538e+06  4.387844e+00  4.705951e+00  5.078798e+00  5.328126e+00  5.528635e+00  5.714417e+00
 1.462177e+06  4.353651e+00  4.660269e+00  5.014035e+00  5.242697e+00  5.428808e+00  5.606114e+00
 1.513561e+06  4.320102e+00  4.612056e+00  4.950489e+00  5.158875e+00  5.330856e+00  5.499630e+00
 1.566751e+06  4.283490e+00  4.564750e+00  4.877230e+00  5.076629e+00  5.234744e+00  5.394997e+00
 1.621810e+06  4.247566e+00  4.518334e+00  4.805350e+00  4.990414e+00  5.138643e+00  5.292329e+00
 1.678804e+06  4.208856e+00  4.472791e+00  4.734821e+00  4.905821e+00  5.044347e+00  5.191496e+00
 1.737801e+06  4.167657e+00  4.414507e+00  4.665620e+00  4.822818e+00  4.951820e+00  5.092556e+00
 1.798871e+06  4.127233e+00  4.357320e+00  4.597720e+00  4.741377e+00  4.859887e+00  4.995416e+00
 1.862087e+06  4.084573e+00  4.301208e+00  4.523893e+00  4.657924e+00  4.769678e+00  4.900060e+00
 1.927525e+06  4.042715e+00  4.246153e+00  4.451455e+00  4.576041e+00  4.680461e+00  4.806481e+00
 1.995262e+06  4.001645e+00  4.192133e+00  4.380380e+00  4.495698e+00  4.592915e+00  4.714645e+00
 2.065380e+06  3.961347e+00  4.139129e+00  4.310642e+00  4.414597e+00  4.506556e+00  4.624522e+00
 2.137962e+06  3.909784e+00  4.077992e+00  4.237522e+00  4.335020e+00  4.421808e+00  4.536083e+00
 2.213095e+06  3.859191e+00  4.018005e+00  4.165779e+00  4.256939e+00  4.338340e+00  4.449298e+00
 2.290868e+06  3.809551e+00  3.959147e+00  4.095385e+00  4.178869e+00  4.256420e+00  4.364137e+00
 2.371374e+06  3.760844e+00  3.901396e+00  4.026315e+00  4.102267e+00  4.175850e+00  4.280571e+00
 2.454709e+06  3.713054e+00  3.838701e+00  3.955531e+00  4.027104e+00  4.096757e+00  4.198571e+00
 2.540973e+06  3.666163e+00  3.777187e+00  3.886079e+00  3.952426e+00  4.018990e+00  4.118107e+00
 2.630268e+06  3.612080e+00  3.716829e+00  3.817933e+00  3.879151e+00  3.942627e+00  4.039150e+00
 2.722701e+06  3.559016e+00  3.657608e+00  3.749139e+00  3.806687e+00  3.867616e+00  3.961674e+00
 2.818383e+06  3.506949e+00  3.599500e+00  3.681639e+00  3.735584e+00  3.793972e+00  3.885649e+00
 2.917427e+06  3.455863e+00  3.538558e+00  3.615409e+00  3.665451e+00  3.721710e+00  3.811049e+00
 3.019952e+06  3.405738e+00  3.478763e+00  3.549184e+00  3.596635e+00  3.650776e+00  3.737847e+00
 3.126079e+06  3.351223e+00  3.420093e+00  3.484206e+00  3.528869e+00  3.581160e+00  3.666016e+00
 3.235937e+06  3.297735e+00  3.360004e+00  3.419660e+00  3.462375e+00  3.512842e+00  3.595531e+00
 3.349654e+06  3.245253e+00  3.301046e+00  3.356328e+00  3.396997e+00  3.445800e+00  3.526366e+00
 3.467369e+06  3.193759e+00  3.243198e+00  3.294187e+00  3.332844e+00  3.380012e+00  3.458496e+00
 3.589219e+06  3.139760e+00  3.184822e+00  3.232733e+00  3.269803e+00  3.315455e+00  3.391898e+00
 3.715352e+06  3.086777e+00  3.127544e+00  3.172435e+00  3.207942e+00  3.252107e+00  3.326546e+00
 3.845918e+06  3.034791e+00  3.071345e+00  3.112961e+00  3.147180e+00  3.189946e+00  3.262418e+00
 3.981072e+06  2.981553e+00  3.015165e+00  3.054604e+00  3.087517e+00  3.128951e+00  3.199490e+00
 4.120975e+06  2.929317e+00  2.960042e+00  2.997140e+00  3.028963e+00  3.069099e+00  3.137740e+00
 4.265795e+06  2.878064e+00  2.905956e+00  2.940756e+00  2.971473e+00  3.010369e+00  3.077145e+00
 4.415704e+06  2.827775e+00  2.852228e+00  2.885320e+00  2.915031e+00  2.952740e+00  3.017684e+00
 4.570882e+06  2.777004e+00  2.799510e+00  2.830927e+00  2.859616e+00  2.896192e+00  2.959335e+00
 4.731513e+06  2.727188e+00  2.747381e+00  2.777480e+00  2.805204e+00  2.840704e+00  2.902078e+00
 4.897788e+06  2.678310e+00  2.696233e+00  2.725037e+00  2.751769e+00  2.786257e+00  2.845891e+00
 5.069907e+06  2.629433e+00  2.646048e+00  2.673532e+00  2.699333e+00  2.732830e+00  2.790754e+00
 5.248075e+06  2.581477e+00  2.596546e+00  2.622965e+00  2.647879e+00  2.680405e+00  2.736649e+00
 5.432503e+06  2.533838e+00  2.547977e+00  2.573348e+00  2.597389e+00  2.628962e+00  2.683554e+00
 5.623413e+06  2.487096e+00  2.500149e+00  2.524641e+00  2.547847e+00  2.578483e+00  2.631451e+00
 5.821032e+06  2.441233e+00  2.453221e+00  2.476841e+00  2.499234e+00  2.528951e+00  2.580322e+00
 6.025596e+06  2.395877e+00  2.407082e+00  2.429932e+00  2.451534e+00  2.480346e+00  2.530148e+00
 6.237348e+06  2.351375e+00  2.361748e+00  2.383900e+00  2.404728e+00  2.432652e+00  2.480910e+00
 6.456542e+06  2.307480e+00  2.317267e+00  2.338728e+00  2.358801e+00  2.385852e+00  2.432592e+00
 6.683439e+06  2.264410e+00  2.273583e+00  2.294401e+00  2.313735e+00  2.339927e+00  2.385176e+00
 6.918310e+06  2.222000e+00  2.230720e+00  2.250903e+00  2.269515e+00  2.294863e+00  2.338644e+00
 7.161434e+06  2.180387e+00  2.188639e+00  2.208218e+00  2.226124e+00  2.250643e+00  2.292981e+00
 7.413102e+06  2.139475e+00  2.147334e+00  2.166331e+00  2.183548e+00  2.207250e+00  2.248170e+00
 7.673615e+06  2.099332e+00  2.106800e+00  2.125226e+00  2.141770e+00  2.164670e+00  2.204194e+00
 7.943282e+06  2.059889e+00  2.067024e+00  2.084888e+00  2.100776e+00  2.122887e+00  2.161039e+00
 8.222426e+06  2.021152e+00  2.027991e+00  2.045300e+00  2.060551e+00  2.081885e+00  2.118688e+00
 8.511380e+06  1.983144e+00  1.989690e+00  2.006446e+00  2.021081e+00  2.041651e+00  2.077126e+00
 8.810489e+06  1.945830e+00  1.952107e+00  1.968309e+00  1.982350e+00  2.002169e+00  2.036339e+00
 9.120108e+06  1.909217e+00  1.915230e+00  1.930872e+00  1.944345e+00  1.963425e+00  1.996312e+00
 9.440609e+06  1.873276e+00  1.879045e+00  1.894118e+00  1.907053e+00  1.925406e+00  1.957031e+00
 9.772372e+06  1.838006e+00  1.843541e+00  1.858027e+00  1.870460e+00  1.888098e+00  1.918482e+00
 1.011579e+07  1.803396e+00  1.808704e+00  1.822610e+00  1.834553e+00  1.851487e+00  1.880652e+00
 1.047129e+07  1.769433e+00  1.774521e+00  1.787857e+00  1.799319e+00  1.815560e+00  1.843526e+00
 1.083927e+07  1.736108e+00  1.740982e+00  1.753757e+00  1.764745e+00  1.780305e+00  1.807093e+00
 1.122018e+07  1.703409e+00  1.708074e+00  1.720298e+00  1.730819e+00  1.745708e+00  1.771340e+00
 1.161449e+07  1.671323e+00  1.675784e+00  1.687466e+00  1.697529e+00  1.711757e+00  1.736255e+00
 1.202264e+07  1.639841e+00  1.644102e+00  1.655250e+00  1.664862e+00  1.678441e+00  1.701826e+00
 1.244515e+07  1.608951e+00  1.613015e+00  1.623640e+00  1.632806e+00  1.645746e+00  1.668044e+00
 1.288250e+07  1.578642e+00  1.582514e+00  1.592622e+00  1.601351e+00  1.613661e+00  1.634899e+00
 1.333521e+07  1.548903e+00  1.552586e+00  1.562187e+00  1.570485e+00  1.582176e+00  1.602381e+00
 1.380384e+07  1.519723e+00  1.523220e+00  1.532322e+00  1.540197e+00  1.551278e+00  1.570477e+00
 1.428894e+07  1.491093e+00  1.494407e+00  1.503018e+00  1.510476e+00  1.520956e+00  1.539172e+00
 1.479108e+07  1.463001e+00  1.466136e+00  1.474264e+00  1.481311e+00  1.491199e+00  1.508453e+00
 1.531087e+07  1.435438e+00  1.438396e+00  1.446049e+00  1.452691e+00  1.461998e+00  1.478308e+00
 1.584893e+07  1.408393e+00  1.411178e+00  1.418363e+00  1.424607e+00  1.433341e+00  1.448726e+00
 1.640590e+07  1.381858e+00  1.384471e+00  1.391197e+00  1.397049e+00  1.405218e+00  1.419694e+00
 1.698244e+07  1.355821e+00  1.358266e+00  1.364540e+00  1.370005e+00  1.377619e+00  1.391200e+00
 1.757924e+07  1.330275e+00  1.332554e+00  1.338383e+00  1.343468e+00  1.350534e+00  1.363229e+00
 1.819701e+07  1.305210e+00  1.307325e+00  1.312716e+00  1.317426e+00  1.323955e+00  1.335768e+00
 1.883649e+07  1.280616e+00  1.282570e+00  1.287531e+00  1.291871e+00  1.297870e+00  1.308800e+00
 1.949845e+07  1.256485e+00  1.258280e+00  1.262817e+00  1.266794e+00  1.272271e+00  1.282310e+00
 2.018366e+07  1.232808e+00  1.234446e+00  1.238567e+00  1.242185e+00  1.247150e+00  1.256281e+00
 2.089296e+07  1.209576e+00  1.211060e+00  1.214771e+00  1.218036e+00  1.222497e+00  1.230715e+00
 2.162719e+07  1.186782e+00  1.188112e+00  1.191421e+00  1.194338e+00  1.198303e+00  1.205630e+00
 2.238721e+07  1.164417e+00  1.165596e+00  1.168509e+00  1.171083e+00  1.174561e+00  1.181018e+00
 2.317395e+07  1.142473e+00  1.143501e+00  1.146026e+00  1.148262e+00  1.151264e+00  1.156868e+00
 2.398833e+07  1.120941e+00  1.121821e+00  1.123964e+00  1.125866e+00  1.128402e+00  1.133172e+00
 2.483133e+07  1.099815e+00  1.100547e+00  1.102315e+00  1.103889e+00  1.105971e+00  1.109921e+00
 2.570396e+07  1.079086e+00  1.079672e+00  1.081071e+00  1.082321e+00  1.083964e+00  1.087105e+00
 2.660725e+07  1.058748e+00  1.059187e+00  1.060225e+00  1.061156e+00  1.062373e+00  1.064714e+00
 2.754229e+07  1.038792e+00  1.039085e+00  1.039770e+00  1.040386e+00  1.041188e+00  1.042740e+00
 2.851018e+07  1.019212e+00  1.019359e+00  1.019697e+00  1.020003e+00  1.020400e+00  1.021172e+00
 2.951209e+07  1.000000e+00  1.000000e+00  1.000000e+00  1.000000e+00  1.000000e+00  1.000000e+00
 3.054921e+07  9.811497e-01  9.810015e-01  9.806715e-01  9.803698e-01  9.799800e-01  9.792114e-01
 3.162278e+07  9.626542e-01  9.623557e-01  9.617045e-01  9.611055e-01  9.603317e-01  9.587944e-01
 3.273407e+07  9.445067e-01  9.440549e-01  9.430923e-01  9.422002e-01  9.410461e-01  9.387377e-01
 3.388442e+07  9.267007e-01  9.260915e-01  9.248282e-01  9.236471e-01  9.221141e-01  9.190407e-01
 3.507519e+07  9.092298e-01  9.084575e-01  9.069055e-01  9.054398e-01  9.035254e-01  8.997140e-01
 3.630781e+07  8.920877e-01  8.911444e-01  8.893180e-01  8.875717e-01  8.852690e-01  8.807501e-01
 3.758374e+07  8.752682e-01  8.741518e-01  8.720591e-01  8.700367e-01  8.673338e-01  8.621411e-01
 3.890451e+07  8.587651e-01  8.574782e-01  8.551228e-01  8.528286e-01  8.497096e-01  8.438790e-01
 4.027170e+07  8.425727e-01  8.411177e-01  8.385029e-01  8.359415e-01  8.324119e-01  8.259557e-01
 4.168694e+07  8.266849e-01  8.250643e-01  8.221935e-01  8.193698e-01  8.154401e-01  8.083622e-01
 4.315191e+07  8.110961e-01  8.093123e-01  8.061886e-01  8.031081e-01  7.987878e-01  7.910891e-01
 4.466836e+07  7.958007e-01  7.938559e-01  7.904827e-01  7.871511e-01  7.824487e-01  7.741264e-01
 4.623810e+07  7.807931e-01  7.786897e-01  7.750699e-01  7.714943e-01  7.664167e-01  7.574648e-01
 4.786301e+07  7.660680e-01  7.638080e-01  7.599449e-01  7.561331e-01  7.506855e-01  7.411027e-01
 4.954502e+07  7.516199e-01  7.492057e-01  7.451021e-01  7.410632e-01  7.352490e-01  7.250466e-01
 5.128614e+07  7.374437e-01  7.348773e-01  7.305362e-01  7.262758e-01  7.201011e-01  7.092895e-01
 5.308844e+07  7.235343e-01  7.208178e-01  7.162421e-01  7.117650e-01  7.052353e-01  6.938236e-01
 5.495409e+07  7.098866e-01  7.070221e-01  7.022145e-01  6.975250e-01  6.906452e-01  6.786407e-01
 5.688529e+07  6.964958e-01  6.934851e-01  6.884486e-01  6.835501e-01  6.763238e-01  6.637324e-01
 5.888437e+07  6.833569e-01  6.802021e-01  6.749393e-01  6.698344e-01  6.622638e-01  6.490903e-01
 6.095369e+07  6.704653e-01  6.671682e-01  6.616819e-01  6.563717e-01  6.484572e-01  6.347125e-01
 6.309573e+07  6.578163e-01  6.543787e-01  6.486716e-01  6.431556e-01  6.348958e-01  6.206032e-01
 6.531306e+07  6.454053e-01  6.418291e-01  6.359038e-01  6.301791e-01  6.215722e-01  6.067556e-01
 6.760830e+07  6.332278e-01  6.295148e-01  6.233740e-01  6.174344e-01  6.084956e-01  5.931624e-01
 6.998420e+07  6.212795e-01  6.174313e-01  6.110777e-01  6.049138e-01  5.956646e-01  5.798160e-01
 7.244360e+07  6.095560e-01  6.055743e-01  5.990107e-01  5.926104e-01  5.830741e-01  5.667091e-01
 7.498942e+07  5.980532e-01  5.939396e-01  5.871687e-01  5.805372e-01  5.707187e-01  5.538390e-01
 7.762471e+07  5.867668e-01  5.825229e-01  5.755476e-01  5.686913e-01  5.585932e-01  5.412085e-01
 8.035261e+07  5.756927e-01  5.713201e-01  5.641435e-01  5.570683e-01  5.466918e-01  5.288108e-01
 8.317638e+07  5.648271e-01  5.603272e-01  5.529525e-01  5.456639e-01  5.350085e-01  5.166389e-01
 8.609938e+07  5.541658e-01  5.495403e-01  5.419711e-01  5.344736e-01  5.235367e-01  5.046861e-01
 8.912509e+07  5.437053e-01  5.389554e-01  5.311957e-01  5.234932e-01  5.122698e-01  4.929495e-01
 9.225714e+07  5.334415e-01  5.285688e-01  5.206233e-01  5.127184e-01  5.012016e-01  4.814303e-01
 9.549926e+07  5.233708e-01  5.183766e-01  5.102507e-01  5.021448e-01  4.903382e-01  4.701223e-01
 9.885531e+07  5.134897e-01  5.083753e-01  5.000727e-01  4.917680e-01  4.796775e-01  4.590190e-01
 1.023293e+08  5.037945e-01  4.985612e-01  4.900853e-01  4.815835e-01  4.692146e-01  4.481178e-01
 1.059254e+08  4.942817e-01  4.889308e-01  4.802846e-01  4.715864e-01  4.589443e-01  4.374190e-01
 1.096478e+08  4.849478e-01  4.794807e-01  4.706667e-01  4.617716e-01  4.488610e-01  4.269167e-01
 1.135011e+08  4.757896e-01  4.702073e-01  4.612276e-01  4.521336e-01  4.389590e-01  4.166050e-01
 1.174898e+08  4.668037e-01  4.611075e-01  4.519636e-01  4.426667e-01  4.292327e-01  4.064806e-01
 1.216186e+08  4.579869e-01  4.521778e-01  4.428705e-01  4.333657e-01  4.196864e-01  3.965434e-01
 1.258925e+08  4.493360e-01  4.434152e-01  4.339442e-01  4.242386e-01  4.103179e-01  3.867878e-01
 1.303167e+08  4.408478e-01  4.348165e-01  4.251799e-01  4.152827e-01  4.011224e-01  3.772106e-01
 1.348963e+08  4.325193e-01  4.263785e-01  4.165729e-01  4.064946e-01  3.920950e-01  3.678111e-01
 1.396368e+08  4.243475e-01  4.180982e-01  4.081179e-01  3.978705e-01  3.832306e-01  3.585836e-01
 1.445440e+08  4.163294e-01  4.099727e-01  3.998099e-01  3.894066e-01  3.745243e-01  3.495227e-01
 1.496236e+08  4.084622e-01  4.019990e-01  3.916562e-01  3.810991e-01  3.659788e-01  3.406271e-01
 1.548817e+08  4.007429e-01  3.941742e-01  3.836559e-01  3.729436e-01  3.575917e-01  3.318999e-01
 1.603245e+08  3.931689e-01  3.864957e-01  3.758062e-01  3.649357e-01  3.493585e-01  3.233365e-01
 1.659587e+08  3.857374e-01  3.789605e-01  3.681039e-01  3.570707e-01  3.412743e-01  3.149319e-01
 1.717908e+08  3.784456e-01  3.715661e-01  3.605462e-01  3.493443e-01  3.333348e-01  3.066812e-01
 1.778279e+08  3.712910e-01  3.643096e-01  3.531302e-01  3.417619e-01  3.255416e-01  2.985828e-01
 1.840772e+08  3.642710e-01  3.571886e-01  3.458529e-01  3.343208e-01  3.178922e-01  2.906382e-01
 1.905461e+08  3.573830e-01  3.502006e-01  3.387114e-01  3.270177e-01  3.103822e-01  2.828431e-01
 1.972423e+08  3.506245e-01  3.433429e-01  3.317028e-01  3.198490e-01  3.030075e-01  2.751933e-01
 2.041738e+08  3.439931e-01  3.366131e-01  3.248240e-01  3.128106e-01  2.957692e-01  2.676869e-01
 2.113489e+08  3.374865e-01  3.300089e-01  3.180720e-01  3.058986e-01  2.886648e-01  2.603248e-01
 2.187762e+08  3.311022e-01  3.235278e-01  3.114432e-01  2.991093e-01  2.816901e-01  2.531029e-01
 2.264644e+08  3.248380e-01  3.171676e-01  3.049342e-01  2.924464e-01  2.748412e-01  2.460175e-01
 2.344229e+08  3.186915e-01  3.109260e-01  2.985411e-01  2.859074e-01  2.681187e-01  2.390665e-01
 2.426610e+08  3.126606e-01  3.048007e-01  2.922604e-01  2.794891e-01  2.615198e-01  2.322500e-01
 2.511886e+08  3.067430e-01  2.987897e-01  2.860962e-01  2.731880e-01  2.550408e-01  2.255645e-01
 2.600160e+08  3.009367e-01  2.928907e-01  2.800476e-01  2.670006e-01  2.486819e-01  2.190081e-01
 2.691535e+08  2.952396e-01  2.871017e-01  2.741122e-01  2.609234e-01  2.424403e-01  2.125802e-01
 2.786121e+08  2.896495e-01  2.814207e-01  2.682876e-01  2.549592e-01  2.363123e-01  2.062781e-01
 2.884032e+08  2.841645e-01  2.758457e-01  2.625711e-01  2.491053e-01  2.302942e-01  2.000996e-01
 2.985383e+08  2.787825e-01  2.703747e-01  2.569602e-01  2.433588e-01  2.243891e-01  1.940441e-01
 3.090295e+08  2.735016e-01  2.650060e-01  2.514523e-01  2.377163e-01  2.185954e-01  1.881088e-01
 3.198895e+08  2.683200e-01  2.597375e-01  2.460442e-01  2.321746e-01  2.129100e-01  1.822921e-01
 3.311311e+08  2.632356e-01  2.545677e-01  2.407329e-01  2.267356e-01  2.073295e-01  1.765927e-01
 3.427678e+08  2.582468e-01  2.494949e-01  2.355154e-01  2.213969e-01  2.018506e-01  1.710091e-01
 3.548134e+08  2.533516e-01  2.445174e-01  2.303944e-01  2.161554e-01  1.964752e-01  1.655400e-01
 3.672823e+08  2.485483e-01  2.396338e-01  2.253689e-01  2.110082e-01  1.912016e-01  1.601838e-01
 3.801894e+08  2.438351e-01  2.348419e-01  2.204366e-01  2.059567e-01  1.860269e-01  1.549390e-01
 3.935501e+08  2.392103e-01  2.301396e-01  2.155952e-01  2.009986e-01  1.809482e-01  1.498043e-01
 4.073803e+08  2.346723e-01  2.255249e-01  2.108420e-01  1.961309e-01  1.759667e-01  1.447782e-01
 4.216965e+08  2.302194e-01  2.209962e-01  2.061743e-01  1.913510e-01  1.710806e-01  1.398599e-01
 4.365158e+08  2.258499e-01  2.165516e-01  2.015896e-01  1.866596e-01  1.662874e-01  1.350486e-01
 4.518559e+08  2.215623e-01  2.121893e-01  1.970898e-01  1.820545e-01  1.615845e-01  1.303440e-01
 4.677351e+08  2.173550e-01  2.079074e-01  1.926737e-01  1.775330e-01  1.569723e-01  1.257456e-01
 4.841724e+08  2.132265e-01  2.037040e-01  1.883392e-01  1.730956e-01  1.524491e-01  1.212507e-01
 5.011872e+08  2.091751e-01  1.995772e-01  1.840840e-01  1.687402e-01  1.480127e-01  1.168542e-01
 5.188000e+08  2.051995e-01  1.955250e-01  1.799057e-01  1.644639e-01  1.436630e-01  1.125556e-01
 5.370318e+08  2.012981e-01  1.915452e-01  1.758019e-01  1.602643e-01  1.393985e-01  1.083551e-01
 5.559043e+08  1.974695e-01  1.876353e-01  1.717740e-01  1.561441e-01  1.352173e-01  1.042532e-01
 5.754399e+08  1.937124e-01  1.837968e-01  1.678208e-01  1.521017e-01  1.311189e-01  1.002511e-01
 5.956621e+08  1.900251e-01  1.800303e-01  1.639401e-01  1.481348e-01  1.271020e-01  9.634993e-02
 6.165950e+08  1.864065e-01  1.763346e-01  1.601297e-01  1.442411e-01  1.231660e-01  9.254604e-02
 6.382635e+08  1.828550e-01  1.727081e-01  1.563876e-01  1.404184e-01  1.193096e-01  8.883107e-02
 6.606934e+08  1.793694e-01  1.691495e-01  1.527144e-01  1.366683e-01  1.155314e-01  8.520584e-02
 6.839116e+08  1.759480e-01  1.656574e-01  1.491089e-01  1.329893e-01  1.118306e-01  8.167196e-02
 7.079458e+08  1.725895e-01  1.622303e-01  1.455690e-01  1.293793e-01  1.082061e-01  7.823166e-02
 7.328245e+08  1.692926e-01  1.588670e-01  1.420927e-01  1.258363e-01  1.046570e-01  7.488730e-02
 7.585776e+08  1.660576e-01  1.555659e-01  1.386805e-01  1.223615e-01  1.011824e-01  7.163526e-02
 7.852356e+08  1.628834e-01  1.523257e-01  1.353310e-01  1.189533e-01  9.778116e-02  6.846616e-02
 8.128305e+08  1.597687e-01  1.491448e-01  1.320425e-01  1.156100e-01  9.445261e-02  6.538232e-02
 8.413951e+08  1.567124e-01  1.460218e-01  1.288153e-01  1.123297e-01  9.119617e-02  6.238691e-02
 8.709636e+08  1.537136e-01  1.429550e-01  1.256481e-01  1.091130e-01  8.801150e-02  5.948335e-02
 9.015711e+08  1.507710e-01  1.399427e-01  1.225393e-01  1.059585e-01  8.489840e-02  5.666861e-02
 9.332543e+08  1.478836e-01  1.369854e-01  1.194871e-01  1.028646e-01  8.185663e-02  5.393339e-02
